seed,sim_name,sensibility_parameter,sensibility_value,nb_agregats_om,nb_chateaux_om,nb_gros_chateaux_om,nb_seigneurs_om,nb_eglises_om,nb_eglises_paroissiales_om,distance_eglises_paroissiales_om,proportion_fp_isoles_om,augmentation_charge_fiscale_om,total_duration
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,600,126,44,11,197,253,206,1848,0.1365,2.314897857498754,201520
10.0,4_5_OM,proba_promotion_groschateau_autre,0,99,44,8,207,239,184,2092,0.116,4.412658858709195,170966
5.0,4_5_OM,rayon_max_PS,2000,119,44,11,198,271,219,1761,0.1045,3.0337415646088477,207571
8.0,4_5_OM,rayon_max_PS,2500,105,44,12,184,247,192,2051,0.11525,2.584,196616
6.0,4_5_OM,puissance_necessaire_creation_chateau_PS,150,110,44,11,193,262,217,1800,0.12175,4.324613851519682,203081
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.95,126,44,11,183,260,194,1688,0.182,2.5521793275217934,193478
3.0,4_5_OM,rayon_min_PS,500,101,44,12,208,246,194,1919,0.0925,3.2027465667915105,245066
3.0,4_5_OM,rayon_min_PS,400,87,44,13,215,245,198,1792,0.10175,3.297128589263421,246580
8.0,4_5_OM,rayon_max_PS,2000,117,44,13,200,269,211,1629,0.10975,2.142,208997
6.0,4_5_OM,puissance_necessaire_creation_chateau_PS,100,108,44,12,204,263,211,2013,0.13025,4.072247135027403,206524
9.0,4_5_OM,puissance_necessaire_creation_chateau_PS,400,115,44,12,207,254,201,1753,0.12025,4.135297054418372,192531
9.0,4_5_OM,puissance_necessaire_creation_chateau_PS,350,119,44,12,198,253,202,1957,0.13025,4.121318022965552,191855
1.0,4_5_OM,rayon_min_PS,1800,102,44,12,201,255,201,1704,0.1075,3.796715600895745,215486
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,550,125,44,11,200,247,198,1906,0.13225,2.2551071250622816,199077
2.0,4_5_OM,rayon_max_PS,1000,110,44,15,194,254,201,1696,0.139,3.21575,180225
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,1000,112,44,12,207,254,205,2084,0.121,3.5222055888223553,182811
1.0,4_5_OM,rayon_min_PS,1700,128,44,13,201,249,200,1594,0.0955,2.2359382777501247,218091
4.0,4_5_OM,rayon_max_PS,5500,111,44,12,191,244,190,1841,0.11225,3.13525,217299
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,1000,102,44,10,190,243,193,2121,0.105,3.449738089299077,197015
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,450,119,44,11,200,246,198,2071,0.1065,2.2571001494768312,196987
4.0,4_5_OM,rayon_max_PS,5000,109,44,14,192,246,198,1744,0.1325,3.211,208087
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.85,109,44,11,197,249,181,1485,0.177,4.42939265183704,197868
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,900,103,44,10,194,246,194,2089,0.11925,3.499875280618608,197648
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.8,116,44,12,200,252,187,1682,0.17575,3.4108972756810796,198720
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,5000,117,44,12,212,257,202,2014,0.114,4.188589935226706,204934
8.0,4_5_OM,rayon_max_PS,1500,108,44,10,205,244,192,2169,0.09925,3.0135,209048
8.0,4_5_OM,rayon_max_PS,1000,105,44,11,211,242,187,2137,0.114,2.73575,210521
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4750,117,44,12,212,257,202,2014,0.114,4.188589935226706,202641
9.0,4_5_OM,puissance_necessaire_creation_chateau_PS,300,110,44,10,203,240,187,1833,0.13025,4.257863205192211,194079
9.0,4_5_OM,puissance_necessaire_creation_chateau_PS,250,101,44,7,203,244,190,1866,0.134,4.123814278582127,194162
3.0,4_5_OM,rayon_min_PS,100,104,44,13,205,240,190,1899,0.1185,3.2427572427572433,231148
3.0,4_5_OM,rayon_min_PS,200,125,44,11,208,232,187,2076,0.10825,3.308691308691309,237003
1.0,4_5_OM,rayon_min_PS,1600,108,44,12,184,260,202,1649,0.1125,3.2586507343788895,213794
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,950,119,44,13,204,254,203,1890,0.139,3.9565868263473054,184306
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,400,120,44,12,194,249,202,1998,0.1185,2.029895366218236,194137
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,900,119,44,12,208,258,209,1913,0.107,3.5179640718562872,188174
1.0,4_5_OM,rayon_min_PS,1500,105,44,9,195,245,190,1898,0.11625,2.565098332088623,208995
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,850,123,44,10,196,252,203,2059,0.106,3.4459965078573207,197836
4.0,4_5_OM,rayon_max_PS,4000,113,44,9,200,253,197,1814,0.127,3.14225,205873
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,350,107,44,9,201,241,190,1780,0.142,2.272546088689586,195319
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.75,113,44,11,209,249,184,1746,0.17225,3.471,194514
4.0,4_5_OM,rayon_max_PS,3500,105,44,10,187,246,191,1645,0.123,2.87,202474
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,800,108,44,10,198,245,193,2307,0.11175,3.4320279371414317,196868
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.7,119,44,10,203,249,185,1781,0.15625,4.2465719272002,189025
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4500,117,44,12,212,257,202,2014,0.114,4.188589935226706,203707
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,1000,109,44,14,180,251,194,1965,0.1095,3.87125,207760
9.0,4_5_OM,puissance_necessaire_creation_chateau_PS,200,106,44,9,207,245,194,1668,0.131,4.153020469296056,198280
9.0,4_5_OM,puissance_necessaire_creation_chateau_PS,150,98,44,13,201,250,195,1763,0.1285,4.262356465302046,197086
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4250,117,44,12,212,257,202,2014,0.114,4.188589935226706,204257
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,950,110,44,14,184,248,191,2142,0.11675,3.849,208527
3.0,4_5_OM,rayon_max_PS,9500,110,44,12,192,240,189,1970,0.10175,4.376616915422886,229195
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,850,104,44,13,207,263,213,1614,0.12275,3.904940119760479,179800
3.0,4_5_OM,rayon_max_PS,10000,120,44,14,204,246,201,1775,0.097,5.071854798607657,244123
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,800,116,44,12,200,262,213,1933,0.1225,3.6706586826347305,182084
1.0,4_5_OM,rayon_min_PS,1400,98,44,11,215,240,189,1840,0.10625,3.343376494023904,211447
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,300,121,44,15,190,248,196,1863,0.12975,2.187344294967613,201189
1.0,4_5_OM,rayon_min_PS,1300,109,44,12,193,247,193,1603,0.12525,3.080926294820717,205285
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.65,118,44,12,186,246,182,2078,0.1535,3.3057356608478807,187806
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,200,116,44,12,196,245,195,2217,0.11075,2.282262082710513,197078
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,750,104,44,10,187,249,200,2164,0.104,3.504365178348715,202764
4.0,4_5_OM,rayon_max_PS,3000,100,44,12,207,247,186,1910,0.12375,2.622,204302
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.6,127,44,14,193,257,196,1752,0.143,3.551655464276823,194919
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,700,102,44,10,211,252,200,2147,0.101,3.3514592167622848,205004
4.0,4_5_OM,rayon_max_PS,2500,109,44,12,197,252,197,1676,0.121,2.593,208631
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4000,117,44,12,212,257,202,2014,0.114,4.188589935226706,203013
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,900,126,44,14,198,238,182,2444,0.1075,3.78475,208590
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,850,122,44,11,199,243,185,2489,0.1105,3.8525,204888
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,3750,117,44,12,212,257,202,2014,0.114,4.188589935226706,204039
9.0,4_5_OM,puissance_necessaire_creation_chateau_PS,50,107,44,13,210,248,196,1978,0.119,4.1308037943085365,207270
9.0,4_5_OM,puissance_necessaire_creation_chateau_PS,100,106,44,14,193,253,200,1769,0.13425,4.13354967548677,213480
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,700,114,44,12,209,266,214,2009,0.1055,3.746007984031936,182598
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,600,119,44,9,210,259,207,1523,0.131,3.683383233532934,190708
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,150,108,44,13,198,258,208,1649,0.11325,2.2546088689586448,192760
3.0,4_5_OM,rayon_max_PS,9000,112,44,11,207,243,192,1912,0.10425,4.508588498879761,234139
1.0,4_5_OM,rayon_min_PS,1200,104,44,11,196,253,203,1539,0.13075,2.2634462151394423,203883
3.0,4_5_OM,rayon_max_PS,8500,103,44,12,206,242,190,1875,0.10725,4.1579078455790786,229974
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.55,107,44,10,205,236,173,2060,0.1535,4.57075,192453
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,100,108,44,12,204,245,196,1973,0.12875,2.238913801694071,194244
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.5,107,44,10,205,256,193,1795,0.14425,2.6949787659255557,181952
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,650,102,44,10,198,247,195,1987,0.1115,3.4464953853828884,196119
4.0,4_5_OM,rayon_max_PS,1500,110,44,13,209,248,194,1784,0.11925,3.10625,203517
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,550,104,44,10,201,252,201,1890,0.1115,3.351209777999501,196960
1.0,4_5_OM,rayon_min_PS,1100,122,44,9,196,255,205,1609,0.11225,2.8722609561752988,232607
4.0,4_5_OM,rayon_max_PS,1000,110,44,12,194,235,179,1969,0.12175,2.544,203196
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,3500,117,44,12,212,257,202,2014,0.114,4.188589935226706,206631
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,750,103,44,11,187,246,189,2124,0.1185,3.7015,206332
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,5000,105,44,9,203,254,202,1935,0.12725,3.757114328507239,197925
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,700,98,44,11,187,241,185,2449,0.113,3.87525,203265
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,3250,117,44,12,212,257,202,2014,0.114,4.188589935226706,202390
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4750,107,44,9,200,248,195,1794,0.1125,3.8629555666500246,199198
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,550,104,44,11,215,264,210,1867,0.1285,3.7744510978043913,185591
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,450,97,44,11,213,249,199,1872,0.13525,3.8630239520958085,180676
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,50,110,44,13,197,254,204,1862,0.1365,2.157199800697559,203209
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.35,114,44,12,199,256,194,1613,0.1465,2.7180758740391764,177546
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.3,113,44,12,206,261,200,1831,0.13975,3.8090277777777777,177862
1.0,4_5_OM,rayon_min_PS,1000,102,44,14,191,243,198,1688,0.11425,3.256225099601594,223551
3.0,4_5_OM,rayon_max_PS,7500,109,44,11,207,246,201,1868,0.09475,2.876401694492898,235524
3.0,4_5_OM,rayon_max_PS,7000,102,44,9,206,267,218,1429,0.1055,3.0024931438544002,235985
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,450,98,44,10,198,241,191,2143,0.118,3.34647044150661,192332
7.0,4_5_OM,puissance_necessaire_creation_chateau_PS,0,105,44,13,201,245,198,2079,0.119,2.1046337817638268,199790
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,1000,111,44,13,201,256,206,1929,0.09775,2.78725,198717
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,400,98,44,12,209,239,183,2104,0.12025,3.5734597156398102,193668
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,950,119,44,13,197,253,202,1989,0.111,2.9765,195082
1.0,4_5_OM,rayon_min_PS,900,112,44,11,205,257,205,1663,0.10725,3.545816733067729,201276
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,3000,117,44,12,212,257,202,2014,0.114,4.188589935226706,204317
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,650,121,44,11,193,246,190,2273,0.09725,3.85375,205473
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4000,105,44,9,203,254,202,1935,0.12725,3.757114328507239,197453
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,3750,107,44,9,200,248,195,1794,0.1125,3.8629555666500246,198668
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,2500,117,44,12,212,257,202,2014,0.114,4.188589935226706,204058
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,600,113,44,10,198,267,210,1889,0.10275,3.75425,205949
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,400,102,44,12,201,253,204,1886,0.129,3.6669161676646707,189076
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,350,106,44,12,200,256,206,1631,0.134,3.708333333333333,184832
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.25,101,44,12,201,240,178,2134,0.12525,2.85425,176443
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,5000,105,44,13,201,245,198,2079,0.119,2.1046337817638268,198353
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.2,117,44,8,197,244,183,1780,0.145,4.206578619486669,173415
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4500,105,44,13,201,245,198,2079,0.119,2.1046337817638268,199291
1.0,4_5_OM,rayon_min_PS,800,103,44,9,206,251,198,1573,0.11725,3.6114570361145706,213370
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,350,88,44,10,198,253,202,2047,0.11575,3.653280119730606,204621
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,900,116,44,13,185,240,191,2121,0.1075,2.85825,200466
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,300,117,44,11,194,242,192,2558,0.1155,3.57745073584435,199333
3.0,4_5_OM,rayon_max_PS,6500,113,44,10,181,248,201,1893,0.12125,4.11948116737341,232536
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,800,119,44,13,197,253,202,1989,0.111,2.9765,195871
3.0,4_5_OM,rayon_max_PS,6000,120,44,8,199,243,199,2086,0.0945,3.588323353293413,227416
1.0,4_5_OM,rayon_min_PS,700,111,44,10,207,254,201,1763,0.1145,3.286176836861769,218507
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,2250,117,44,12,212,257,202,2014,0.114,4.188589935226706,204898
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,3500,109,44,9,202,254,201,1909,0.1225,3.73190214677983,198430
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,250,112,44,10,207,248,196,1948,0.1105,3.9261477045908184,192802
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,2500,107,44,9,200,248,195,1794,0.1125,3.8629555666500246,199013
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,550,105,44,10,192,249,191,2139,0.10625,3.93975,206473
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,1500,117,44,12,212,257,202,2014,0.114,4.188589935226706,205449
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,500,101,44,10,191,244,186,2308,0.08825,3.923,207246
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,200,96,44,13,195,249,198,1887,0.1415,4.0024950099800405,191443
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.15,105,44,14,187,248,193,1874,0.11675,2.946540094928803,172493
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0.1,101,44,8,209,247,191,2258,0.10775,2.5165794066317626,170837
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4250,105,44,13,201,245,198,2079,0.119,2.1046337817638268,199046
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,200,101,44,13,188,242,190,2317,0.12175,3.6315789473684204,196051
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,3250,105,44,13,201,245,198,2079,0.119,2.1046337817638268,198711
1.0,4_5_OM,rayon_min_PS,600,116,44,14,197,257,208,1808,0.11025,2.6228201295465867,204824
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,750,116,44,13,187,240,191,2121,0.1075,2.85825,199379
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,150,114,44,12,204,253,202,2233,0.1145,4.00798204040908,198404
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,700,119,44,13,196,253,202,1989,0.111,2.9765,199009
3.0,4_5_OM,rayon_max_PS,5500,109,44,12,194,237,190,1938,0.12175,2.1892161757363953,235682
3.0,4_5_OM,rayon_max_PS,5000,111,44,11,190,248,197,1634,0.12825,3.136079900124844,228213
1.0,4_5_OM,rayon_min_PS,500,123,44,14,206,249,201,1987,0.09775,4.053562531141006,212493
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,150,106,44,10,192,238,187,1924,0.13575,3.8690119760479043,183115
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,2250,105,44,9,203,254,202,1935,0.12725,3.757114328507239,197691
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,2000,107,44,9,200,248,195,1794,0.1125,3.8629555666500246,198374
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,1250,117,44,12,212,257,202,2014,0.114,4.188589935226706,206053
10.0,4_5_OM,proba_ponderee_deplacement_lointain,0,88,44,14,199,235,183,2115,0.103,3.122454048683557,165062
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,100,115,44,7,205,249,199,1968,0.121,3.950848303393214,187469
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,450,99,44,10,187,250,191,1949,0.1085,3.8985,205419
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,1000,117,44,12,212,257,202,2014,0.114,4.188589935226706,203703
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,400,112,44,14,201,253,199,2113,0.1035,3.922,205410
10.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.95,117,44,8,197,244,183,1780,0.145,4.206578619486669,173746
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,3000,105,44,13,201,245,198,2079,0.119,2.1046337817638268,200947
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,100,117,44,9,195,235,185,2494,0.12,3.7867298578199047,193402
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,2750,105,44,13,201,245,198,2079,0.119,2.1046337817638268,198112
1.0,4_5_OM,rayon_min_PS,400,103,44,12,203,245,193,1645,0.12175,3.0558185895838523,208786
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,550,101,44,13,195,253,204,1782,0.09,2.88225,202533
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,50,108,44,13,197,250,201,2173,0.1105,3.821152407084061,201443
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,500,97,44,13,197,260,210,1787,0.114,3.037,195962
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,50,88,44,8,208,255,200,1781,0.13625,4.174650698602794,181456
10.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.85,94,44,8,207,238,177,1668,0.132,4.165960627959133,178557
1.0,4_5_OM,rayon_min_PS,300,113,44,8,206,254,201,1650,0.11625,3.8305507101918765,215215
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,1750,93,44,9,199,251,199,2059,0.126,3.7578632051922116,199527
10.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.8,117,44,8,197,244,183,1780,0.145,4.206578619486669,174254
2.0,4_5_OM,puissance_necessaire_creation_chateau_PS,0,114,44,13,197,252,201,1894,0.1325,4.214570858283433,193904
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,1250,107,44,9,200,248,195,1794,0.1125,3.8629555666500246,198118
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,750,117,44,12,212,257,202,2014,0.114,4.188589935226706,204220
3.0,4_5_OM,rayon_max_PS,4000,103,44,12,185,258,207,1556,0.11975,3.4758930801898575,232376
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,350,107,44,14,198,253,200,2185,0.11,3.9045,208781
6.0,4_5_OM,puissance_necessaire_creation_chateau_GS,0,117,44,12,212,257,202,2014,0.114,4.188589935226706,203489
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,300,126,44,14,190,256,204,2005,0.1105,3.9015,205260
3.0,4_5_OM,rayon_max_PS,4500,102,44,10,192,249,197,1789,0.09875,2.995753185111167,258188
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,2500,105,44,13,201,245,198,2079,0.119,2.1046337817638268,199990
5.0,4_5_OM,puissance_necessaire_creation_chateau_PS,0,118,44,8,186,241,195,2281,0.13175,3.694188076827139,198454
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,2250,105,44,13,201,245,198,2079,0.119,2.1046337817638268,201344
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,400,102,44,13,195,261,211,1907,0.1135,2.95125,194299
5.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4750,118,44,8,186,241,195,2281,0.13175,3.694188076827139,199768
1.0,4_5_OM,rayon_min_PS,200,91,44,11,183,254,205,1679,0.113,3.015200598056317,199162
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,450,105,44,13,189,251,199,1869,0.10425,2.96125,203182
2.0,4_5_OM,puissance_necessaire_creation_chateau_GS,5000,114,44,13,197,252,201,1894,0.1325,4.214570858283433,190929
10.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.7,104,44,8,208,237,177,1660,0.1295,4.145028656865188,174458
10.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.65,117,44,8,197,244,183,1780,0.145,4.206578619486669,174396
2.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4750,114,44,13,197,252,201,1894,0.1325,4.214570858283433,196493
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,750,115,44,9,203,258,205,1970,0.11125,3.884423364952571,198439
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,500,107,44,9,200,248,195,1794,0.1125,3.8629555666500246,197360
1.0,4_5_OM,rayon_min_PS,100,109,44,11,184,254,202,1728,0.116,3.583104909045602,209629
6.0,4_5_OM,puissance_communautes,0.95,101,44,14,203,258,202,1740,0.121,3.0904334828101643,208645
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,250,106,44,13,194,252,198,1988,0.1005,3.82225,207298
3.0,4_5_OM,rayon_max_PS,3500,118,44,10,200,243,202,1818,0.10475,3.298850574712644,218176
8.0,4_5_OM,puissance_necessaire_creation_chateau_PS,150,117,44,10,200,262,213,2005,0.10375,3.16025,208022
6.0,4_5_OM,puissance_communautes,0.9,118,44,15,207,246,195,1940,0.12375,2.8933731938216245,219682
3.0,4_5_OM,rayon_max_PS,2500,105,44,11,205,250,202,1876,0.1105,3.24825,234337
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,2000,105,44,13,201,245,198,2079,0.119,2.1046337817638268,200820
5.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4250,118,44,8,186,241,195,2281,0.13175,3.694188076827139,200759
7.0,4_5_OM,puissance_necessaire_creation_chateau_GS,1250,105,44,13,201,245,198,2079,0.119,2.1046337817638268,198580
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,350,103,44,13,177,261,212,1659,0.107,2.96425,199350
10.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.6,111,44,8,205,238,177,1704,0.13175,4.134562671318216,175322
5.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4000,118,44,8,186,241,195,2281,0.13175,3.694188076827139,198586
4.0,4_5_OM,puissance_necessaire_creation_chateau_PS,300,96,44,11,196,250,198,1988,0.11025,2.89475,203573
1.0,4_5_OM,rayon_max_PS,10000,94,44,11,196,227,176,2168,0.11425,5.0002470966147765,213314
10.0,4_5_OM,proba_gain_droits_hauteJustice_chateau,0.45,117,44,8,197,244,183,1780,0.145,4.206578619486669,173918
2.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4500,114,44,13,197,252,201,1894,0.1325,4.214570858283433,197669
2.0,4_5_OM,puissance_necessaire_creation_chateau_GS,4250,114,44,13,197,252,201,1894,0.1325,4.214570858283433,194098
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,250,107,44,9,195,250,196,1776,0.1195,3.838991512730903,198976
9.0,4_5_OM,puissance_necessaire_creation_chateau_GS,0,107,44,9,200,248,195,1794,0.1125,3.8629555666500246,202414
